2026-04-20 14:05:15.208 | INFO     | src.timing.llm_validator:validate_signal:240 - LLM 검증 [010820|퍼스텍] BUY: 보류 — 1일 수익률 +15.7%(≥+15%), 5일 수익률 +30.5%(≥+25%), RSI 84
2026-04-21 10:30:50.485 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — 현재가가 MA5(215,550)·MA20(197,092) 위, RSI 68(≥50), 1일
2026-04-21 10:30:50.538 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — 현재가가 MA5(215,550)·MA20(197,092) 위, RSI 68(≥50), 1일 수익률 +2.0%(≥−1%), 5일 수익률 +3.7%(≥+1%) — SELL 보류 5개 조건 모두 충족.
2026-04-21 10:30:50.999 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 10:35:01.513 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,413,800원, 손익 116,295원 (0.00%), 보유 6종목
2026-04-21 10:35:07.426 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+15.7% 5d=+14.1% | LLM: 1일 수익률 +15.7%로 단일일 급등 기준(≥+15%)을 충족하므로 BUY 보류 조건에 해당하나, 시그널은)
2026-04-21 10:35:07.446 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+15.7% 5d=+14.1%] [LLM 1일 수익률 +15.7%로 단일일 급등 기준(≥+15%)을 충족하므로 BUY 보류 조건에 해당하나, 시그널은 SELL임. SELL 보류 5조건 ]
2026-04-21 10:35:18.203 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+4.6% 5d=+5.7% | LLM: SELL 보류 조건 중 1일 수익률 +4.6% ≥ -1% 및 5일 +5.7% ≥ +1%는 충족하나, RSI )
2026-04-21 10:35:18.222 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+4.6% 5d=+5.7%] [LLM SELL 보류 조건 중 1일 수익률 +4.6% ≥ -1% 및 5일 +5.7% ≥ +1%는 충족하나, RSI 67 < 50 조건 미충족으로 5개 ]
2026-04-21 10:35:27.895 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,108) ✓, 현재가 > MA5(
2026-04-21 10:35:27.915 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,108) ✓, 현재가 > MA5(7,570) ✓, RSI 60 ≥ 50 ✓, 1일 +0.8% ≥ -1% ✓, 5일 +1.9% ≥ +1% ✓ → 상승추세 중 일시 눌림에 해당하여 SELL 보류.
2026-04-21 10:35:38.877 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,740 > 12,265) ✓, 
2026-04-21 10:35:38.900 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(14,740 > 12,265) ✓, 현재가 > MA5(14,740 > 14,210) ✓, RSI ≥ 50(RSI=80) ✓, 1일 수익률 ≥ -1%(+1.9%) ✓, 5일 수익률 ≥ +1%(+8.4%) ✓ → 상승추세 중 일시 눌림이 아닌 지속 상승 국면으로 SELL 보류 확정.
2026-04-21 10:35:48.765 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) AND MA5(215
2026-04-21 10:35:48.784 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(197,080) AND MA5(215,500) AND RSI 68 ≥ 50 AND 1일 +1.9% ≥ -1% AND 5일 +3.6% ≥ +1% → 상승추세 중 일시 눌림 없이 오히려 상승 중이므로 보류.
2026-04-21 10:35:49.358 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 10:40:01.466 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,396,610원, 손익 99,105원 (0.00%), 보유 6종목
2026-04-21 10:40:07.780 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+14.8% 5d=+13.2% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +14.8%는 해당하나, BUY 보류 )
2026-04-21 10:40:07.843 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+14.8% 5d=+13.2%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +14.8%는 해당하나, BUY 보류 조건인 1일 ≥+15%에 근접한 단일]
2026-04-21 10:40:24.997 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.0% 5d=+5.1% | LLM: SELL 보류 5조건 중 1일 수익률 +4.0%로 "≥ -1%" 조건은 충족하나, RSI 66 < 50 미충)
2026-04-21 10:40:25.061 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.0% 5d=+5.1%] [LLM SELL 보류 5조건 중 1일 수익률 +4.0%로 "≥ -1%" 조건은 충족하나, RSI 66 < 50 미충족이 아닌 점은 무관하게 — RSI ]
2026-04-21 10:40:36.739 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,568) ✓, > MA20(7,10
2026-04-21 10:40:36.804 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,568) ✓, > MA20(7,107) ✓, RSI 59 ≥ 50 ✓, 1일 +0.7% ≥ -1% ✓, 5일 +1.7% ≥ +1% ✓ — 상승추세 중 일시 눌림에 해당하여 보류.
2026-04-21 10:40:48.165 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 MA5(14,208)·MA20(12,264) 상회
2026-04-21 10:40:48.231 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 MA5(14,208)·MA20(12,264) 상회, RSI 80(≥50), 1일 수익률 +1.8%(≥-1%), 5일 수익률 +8.3%(≥+1%) — 상승추세 중 일시 눌림 없는 강세 지속 구간으로 보류.
2026-04-21 10:40:56.882 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가>MA20(218,000>197,055) ✓, 현재
2026-04-21 10:40:56.948 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가>MA20(218,000>197,055) ✓, 현재가>MA5(218,000>215,400) ✓, RSI≥50(68) ✓, 1일 수익률≥-1%(+1.6%) ✓, 5일 수익률≥+1%(+3.3%) ✓ — 상승추세 중 일시 눌림 없는 명백한 강세 구간으로 SELL 보류.
2026-04-21 10:40:57.526 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 10:45:01.613 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,396,665원, 손익 99,160원 (0.00%), 보유 6종목
2026-04-21 10:45:07.307 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+15.5% 5d=+13.9% | LLM: SELL 보류 5개 조건 중 1일 수익률 +15.5%(≥ -1% 충족)·5일 +13.9%(≥ +1% 충족)·)
2026-04-21 10:45:07.398 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+15.5% 5d=+13.9%] [LLM SELL 보류 5개 조건 중 1일 수익률 +15.5%(≥ -1% 충족)·5일 +13.9%(≥ +1% 충족)·MA5/MA20 위·RSI 80(≥ ]
2026-04-21 10:45:19.873 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+4.2% 5d=+5.2% | LLM: SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(1일 +4.2%는 해당하나), 실제 확인 시 5개 )
2026-04-21 10:45:20.016 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+4.2% 5d=+5.2%] [LLM SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(1일 +4.2%는 해당하나), 실제 확인 시 5개 조건 모두 충족 여부 재검토: MA5]
2026-04-21 10:45:29.520 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,572) AND > MA20(7,1
2026-04-21 10:45:29.584 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,572) AND > MA20(7,108) AND RSI 60 ≥ 50 AND 1일 +0.9% ≥ -1% AND 5일 +2.0% ≥ +1% → 상승추세 중 일시 눌림에 해당.
2026-04-21 10:45:37.450 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,204) AND > MA20(12
2026-04-21 10:45:37.576 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,204) AND > MA20(12,263) AND RSI=80(≥50) AND 1일 +1.7%(≥-1%) AND 5일 +8.2%(≥+1%) — 상승추세 중 일시 눌림 없는 지속 상승 구간으로 SELL 보류.
2026-04-21 10:45:43.161 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,300) AND > MA20(1
2026-04-21 10:45:43.227 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,300) AND > MA20(197,030), RSI 68 ≥ 50, 1일 수익률 +1.4% ≥ -1%, 5일 수익률 +3.1% ≥ +1% — 상승추세 중 일시 눌림에 해당하여 매도 보류.
2026-04-21 10:45:44.159 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 10:50:01.080 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,394,710원, 손익 97,205원 (0.00%), 보유 6종목
2026-04-21 10:50:06.573 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+14.9% 5d=+13.3% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +14.9%는 상승이나, BUY 보류 )
2026-04-21 10:50:06.603 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+14.9% 5d=+13.3%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 조건 미충족(1일 +14.9%는 상승이나, BUY 보류 조건인 RSI≥80 AND 1일≥+7]
2026-04-21 10:50:21.923 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=66 1d=+3.9% 5d=+4.9% | LLM: SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 미충족(+3.9%는 해당하나), "5일 수익률 ≥ +1%)
2026-04-21 10:50:21.955 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=66 1d=+3.9% 5d=+4.9%] [LLM SELL 보류 5조건 중 "1일 수익률 ≥ -1%" 미충족(+3.9%는 해당하나), "5일 수익률 ≥ +1%" 충족, RSI 66(≥50) 충족]
2026-04-21 10:50:33.293 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,570) AND > MA20(7,1
2026-04-21 10:50:33.323 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,570) AND > MA20(7,108) AND RSI 60 ≥ 50 AND 1일 +0.8% ≥ -1% AND 5일 +1.9% ≥ +1% → 상승추세 중 일시 눌림에 해당하여 SELL 보류.
2026-04-21 10:50:42.871 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,202) AND > MA20(12
2026-04-21 10:50:42.908 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,202) AND > MA20(12,263) ✓, RSI=80 ≥ 50 ✓, 1일 수익률 +1.6% ≥ -1% ✓, 5일 수익률 +8.1% ≥ +1% ✓ — 상승추세 중 일시 눌림에 해당하여 보류.
2026-04-21 10:50:51.383 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,100) AND > MA20(1
2026-04-21 10:50:51.426 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,100) AND > MA20(196,980) ✓, RSI 67 ≥ 50 ✓, 1일 +0.9% ≥ -1% ✓, 5일 +2.6% ≥ +1% ✓ — 상승추세 중 일시 눌림에 해당하여 보류.
2026-04-21 10:50:51.830 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 10:55:01.396 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,401,855원, 손익 104,350원 (0.00%), 보유 6종목
2026-04-21 10:55:07.057 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+15.8% 5d=+14.2% | LLM: SELL 보류 조건 5가지 중 1일 수익률 +15.8%로 "-1% 이상" 조건은 충족하나, RSI 80으로 )
2026-04-21 10:55:07.128 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+15.8% 5d=+14.2%] [LLM SELL 보류 조건 5가지 중 1일 수익률 +15.8%로 "-1% 이상" 조건은 충족하나, RSI 80으로 "RSI ≥ 50" 충족, MA5/M]
2026-04-21 10:55:22.967 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+5.0% 5d=+6.0% | LLM: SELL 보류 조건 중 1일 수익률 +5.0%로 -1% 이상이나, RSI 67(≥50), MA5/MA20 위)
2026-04-21 10:55:23.030 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+5.0% 5d=+6.0%] [LLM SELL 보류 조건 중 1일 수익률 +5.0%로 -1% 이상이나, RSI 67(≥50), MA5/MA20 위, 5일 +6.0%(≥+1%) 충족이]
2026-04-21 10:55:33.327 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,109) ✓, 현재가 > MA5(
2026-04-21 10:55:33.415 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA20(7,109) ✓, 현재가 > MA5(7,574) ✓, RSI 60 ≥ 50 ✓, 1일 수익률 +1.1% ≥ -1% ✓, 5일 수익률 +2.1% ≥ +1% ✓ → 상승추세 중 일시 눌림에 해당하여 SELL 보류.
2026-04-21 10:55:41.277 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,202) AND > MA20(12
2026-04-21 10:55:41.341 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,202) AND > MA20(12,263), RSI=80(≥50), 1일 +1.6%(≥-1%), 5일 +8.1%(≥+1%) — 상승추세 중 일시 눌림 아닌 지속 상승이므로 보류.
2026-04-21 10:55:49.822 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,150) ✓, 현재가 > MA2
2026-04-21 10:55:49.884 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,150) ✓, 현재가 > MA20(196,992) ✓, RSI 67 ≥ 50 ✓, 1일 수익률 +1.0% ≥ -1% ✓, 5일 수익률 +2.7% ≥ +1% ✓ → 상승추세 중 일시 눌림에 해당하여 SELL 보류.
2026-04-21 10:55:51.169 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 11:00:02.216 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,408,205원, 손익 110,700원 (0.00%), 보유 6종목
2026-04-21 11:00:06.034 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+16.5% 5d=+14.9% | LLM: 1일 수익률 +16.5%로 단일일 급등 기준(≥+15%)을 초과하여 SELL 보류 조건 미충족. SELL 확)
2026-04-21 11:00:06.102 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+16.5% 5d=+14.9%] [LLM 1일 수익률 +16.5%로 단일일 급등 기준(≥+15%)을 초과하여 SELL 보류 조건 미충족. SELL 확정.]
2026-04-21 11:00:21.771 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+5.3% 5d=+6.3% | LLM: SELL 보류 5조건 중 1일 수익률 +5.3%로 "-1% 이상" 조건은 충족하나, RSI 67로 "≥50")
2026-04-21 11:00:21.837 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+5.3% 5d=+6.3%] [LLM SELL 보류 5조건 중 1일 수익률 +5.3%로 "-1% 이상" 조건은 충족하나, RSI 67로 "≥50" 충족, MA5/MA20 위 충족, ]
2026-04-21 11:00:38.536 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,574) AND > MA20(7,1
2026-04-21 11:00:38.606 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(7,574) AND > MA20(7,109), RSI 60 ≥ 50, 1일 수익률 +1.1% ≥ -1%, 5일 수익률 +2.1% ≥ +1% — 상승추세 중 일시 눌림에 해당.
2026-04-21 11:00:48.156 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,208) ✓, > MA20(12,
2026-04-21 11:00:48.249 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,208) ✓, > MA20(12,264) ✓, RSI=80 ≥ 50 ✓, 1일 +1.8% ≥ -1% ✓, 5일 +8.3% ≥ +1% ✓ → 상승추세 중 일시 눌림에 해당하여 SELL 보류.
2026-04-21 11:00:56.568 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,150) AND > MA20(1
2026-04-21 11:00:56.621 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,150) AND > MA20(196,992) AND RSI 67 ≥ 50 AND 1일 수익률 +1.0% ≥ -1% AND 5일 수익률 +2.7% ≥ +1% → 상승추세 중 일시 눌림으로 판단, SELL 보류.
2026-04-21 11:00:57.111 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 11:05:00.996 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,401,795원, 손익 104,290원 (0.00%), 보유 6종목
2026-04-21 11:05:05.355 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [047040|대우건설] SELL: 보류 — SELL 보류 5조건을 모두 확인: 현재가 > MA20(21,687) ✓, 현재가 > MA
2026-04-21 11:05:05.416 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — SELL 보류 5조건을 모두 확인: 현재가 > MA20(21,687) ✓, 현재가 > MA5(29,300) ✓, RSI ≥ 50(80) ✓, 1일 수익률 ≥ -1%(+16.0%) ✓, 5일 수익률 ≥ +1%(+14.4%) ✓ — 5개 조건 모두 충족하므로 상승추세 중 일시 눌림이 아닌 강한 상승 국면으로 판단, SELL 보류.
2026-04-21 11:05:19.819 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+4.8% 5d=+5.8% | LLM: SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(1일 +4.8%는 해당하나), RSI 67(≥50))
2026-04-21 11:05:19.881 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+4.8% 5d=+5.8%] [LLM SELL 보류 조건 중 "1일 수익률 ≥ -1%" 미충족(1일 +4.8%는 해당하나), RSI 67(≥50) ✓, MA5/MA20 위 ✓, 5일]
2026-04-21 11:05:28.537 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가>MA20(7,680>7,109) ✓, 현재가>MA
2026-04-21 11:05:28.598 | INFO     | __main__:check_signals:627 - LLM 보류: 한화투자증권 SELL — SELL 보류 5조건 모두 충족: 현재가>MA20(7,680>7,109) ✓, 현재가>MA5(7,680>7,576) ✓, RSI≥50(60) ✓, 1일 수익률≥-1%(+1.2%) ✓, 5일 수익률≥+1%(+2.3%) ✓ → 상승추세 중 일시 눌림으로 판단, SELL 보류.
2026-04-21 11:05:36.297 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [034220|LG디스플레이] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,208) AND MA20(12,2
2026-04-21 11:05:36.358 | INFO     | __main__:check_signals:627 - LLM 보류: LG디스플레이 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(14,208) AND MA20(12,264), RSI=80(≥50), 1일 수익률 +1.8%(≥-1%), 5일 수익률 +8.3%(≥+1%) — 상승추세 중 일시 눌림에 해당하여 보류.
2026-04-21 11:05:44.654 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [005930|삼성전자] SELL: 보류 — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,100) AND > MA20(1
2026-04-21 11:05:44.720 | INFO     | __main__:check_signals:627 - LLM 보류: 삼성전자 SELL — SELL 보류 5조건 모두 충족: 현재가 > MA5(215,100) AND > MA20(196,980) AND RSI 67 ≥ 50 AND 1일 수익률 +0.9% ≥ -1% AND 5일 수익률 +2.6% ≥ +1% → 상승추세 중 일시 눌림에 해당하여 보류.
2026-04-21 11:05:45.677 | INFO     | __main__:check_signals:695 - 시그널 체크 완료: 30종목 — BUY:0 SELL:5 HOLD:25 오류:0
2026-04-21 11:10:01.447 | INFO     | src.broker.account:get_balance:110 - 잔고 조회: 총평가 11,412,420원, 손익 114,915원 (0.00%), 보유 6종목
2026-04-21 11:10:05.648 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [047040|대우건설] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=80 1d=+17.4% 5d=+15.8% | LLM: 1일 수익률 +17.4%로 단일일 급등 기준(≥+15%)을 초과하며, RSI 80으로 과열 수준에 진입. S)
2026-04-21 11:10:07.306 | INFO     | __main__:check_signals:627 - LLM 보류: 대우건설 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=80 1d=+17.4% 5d=+15.8%] [LLM 1일 수익률 +17.4%로 단일일 급등 기준(≥+15%)을 초과하며, RSI 80으로 과열 수준에 진입. SELL 보류 조건 중 1일 수익률 ≥]
2026-04-21 11:10:21.842 | WARNING  | src.timing.llm_validator:validate_signal:293 - LLM/규칙 불일치 [018880|한온시스템] SELL: LLM=확정 → 규칙=보류 (규칙: 상승추세 유지 MA5/20 위 RSI=67 1d=+4.9% 5d=+5.9% | LLM: SELL 보류 5조건 중 1일 수익률 +4.9%가 "-1% 이상" 조건을 충족하지 못하며(+4.9%는 급등에)
2026-04-21 11:10:22.003 | INFO     | __main__:check_signals:627 - LLM 보류: 한온시스템 SELL — [규칙 상승추세 유지 MA5/20 위 RSI=67 1d=+4.9% 5d=+5.9%] [LLM SELL 보류 5조건 중 1일 수익률 +4.9%가 "-1% 이상" 조건을 충족하지 못하며(+4.9%는 급등에 해당), 거래량이 20일 평균 대비]
2026-04-21 11:10:35.541 | INFO     | src.timing.llm_validator:validate_signal:303 - LLM 검증 [003530|한화투자증권] SELL: 보류 — 현재가가 MA5(7,582)·MA20(7,111) 모두 상회, RSI 60(≥50), 1일
